商品erpid,连锁名称,连锁id,通用名称,商品名称,条形码,批准文号,规格,生产厂家,成本价,销售单价_平均值,销售数量_总和,销售金额_总和
7613249,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,惠普生天然维生素E软胶囊,\N,0,国食健字G20041058,0.45g*100粒,南宁富莱欣生物科技有限公司,0,94,1,94
7613251,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T富莱欣牌氨糖软骨素钙维生素D胶囊,\N,0,国食健注G20130087,45g(90粒),南宁富莱欣生物科技有限公司,0,69,21,1449
7613251,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,富莱欣牌氨糖软骨素钙维生素D胶囊,\N,0,国食健注G20130087,45g(90粒),南宁富莱欣生物科技有限公司,0,68.91,94,6481
7613252,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,鲁枪杀虫气雾剂,\N,5347,7631,500ml,鲁枪,0,10,1,10
7613257,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,力士香皂,\N,6902088320114,QB/T2485II型,105g,联合利华(中国)有限公司,0,5,3,15
7613267,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,橘井堂皂液,\N,9531,32158,6桶,橘井堂,0,99,0.84,83.16
7613268,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,捷豹牌芦荟胶抑菌凝胶,\N,6958432309557,赣卫消证字(2018)第G004号,50g,九江捷豹药械有限公司,0,8,1,8
7613270,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,佳贝爱尼山楂鸡内金凝胶糖果,\N,20230202,20230202,60g,江西众腾健康产业有限公司,0,29,1,29
7613274,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,水之善 狼毒抑菌喷剂(江佑),\N,6971901233122,赣卫消证字(2018)第C020号,60ml,江西水滴药业有限公司,0,8,5,40
7613274,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T水之善 狼毒抑菌喷剂(江佑),\N,6971901233122,赣卫消证字(2018)第C020号,60ml,江西水滴药业有限公司,0,8,1,8
7613275,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,水之善口腔黏膜抑菌液(西瓜霜口腔抑菌喷剂),\N,6971901232835,赣卫消证字(2018)第C020号,30ml,江西水滴药业有限公司,0,10,1,10
7613275,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T水之善口腔黏膜抑菌液(西瓜霜口腔抑菌喷剂),\N,6971901232835,赣卫消证字(2018)第C020号,30ml,江西水滴药业有限公司,0,9,3,27
7613276,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T晕车贴,\N,6971901232569,赣卫消证字（2018）第C020号,2.5cm*6贴,江西水滴药业有限公司,0,8,2,16
7613276,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,晕车贴,\N,6971901232569,赣卫消证字（2018）第C020号,2.5cm*6贴,江西水滴药业有限公司,0,8,2,16
7613277,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,老药师,\N,6975221220077,赣卫消证字（2019）第D048号,20g,江西世杰生物科技有限公司,0,38,1,38
7613279,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,狼毒,\N,0,赣卫消证字（2014）第0010号,20g,江西康胜德生物科技有限公司,0,5,5,25
7613281,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,焊工抑菌护理液,\N,6971305560060,赣卫消证号(2017)第C017号,12ml,江西国乐堂生物科技有限公司,0,6,1,6
7613288,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,珍草堂温和染发膏自然黑色(植物调理型),\N,6950935000900,国妆特字G20191891,120g+12g+12g+2ml,江苏美爱斯化妆品股份有限公司,0,98,1,98
7613289,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T珍草堂绚丽紫色,\N,6950935000948,苏妆20160051,120g+12g+12g+2ml,江苏美爱斯化妆品股份有限公司,0,98,1,98
7613290,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,珍草堂温和染发膏棕黑色(植物调理型),\N,6950935000917,国妆特字G20191887,120g+12g+12g+2ml,江苏美爱斯化妆品股份有限公司,0,98,1,98
7613293,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,悠露婴儿手口湿巾,\N,05687,562897,8,济南,0,9.9,2,19.8
7613313,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,柔影卷筒卫生纸,\N,0,GB20810,170g*10卷 120mm*190mm 三层,湖南恒安纸业有限公司,0,22,2,44
7613323,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,座便椅(无扶手),\N,6974997160099,null,HLD01-2019,衡水隆东医疗器械有限公司,0,100,1,100
7613336,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用棉片,\N,0210053,冀沧械备20210053号,纯棉型（干型）60抽20cm*20cm,河北棉品科技有限公司,0,12,1,12
7613337,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用棉签,\N,6548,冀沧械备20210026号,单头8cm,河北棉品科技有限公司,0,1.5,1,1.5
7613339,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用棉片,\N,6973864361089,冀沧械备20210053号,纯棉（干型）20cm*20cm*60抽,河北棉品科技有限公司,0,10,3,30
7613343,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,枪手(无味),\N,6923705098759,WL20100190,10,河北金牌有限公司,0,19,4,76
7613348,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,倍适威自粘弹性绷带,\N,6970237410764,鲁青械备20150123号,450cm*2.5cm*1卷,海氏海诺倍适威医疗用品(青岛)有限公司,0,2.5,1,2.5
7613353,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T潘婷丝质顺滑洗发露,\N,6903148093627,GD-FDA(1990)卫妆准字29-XK-0020号,200ml,广州宝洁有限公司,0,17.5,2,35
7613354,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T潘婷洗发露,\N,6903148042533,(1990)卫妆准字29-XK-0020号,400ml,广州宝洁有限公司,0,32,1,32
7613354,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,潘婷洗发露,\N,6903148042533,(1990)卫妆准字29-XK-0020号,400ml,广州宝洁有限公司,0,32,1,32
7613357,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,飘柔洗发露（家庭护理）,\N,无,032,700ml,广州宝洁,0,29,2,58
7613358,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,飘柔洗发露（精华）,\N,无,023,700ml,广州宝洁,0,39,1,39
7613387,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,电子体温计,\N,无,粤械注准20182200302,hk-902,东莞市好康电子科技有限公司,0,13,1,13
7613392,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,生理性海水鼻腔喷雾器,\N,20030530,川械注准20222140127,60ml,成都兰润生物科技有限公司,0,14.88,4,59.5
7613392,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T生理性海水鼻腔喷雾器,\N,20030530,川械注准20222140127,60ml,成都兰润生物科技有限公司,0,15,3,45
7613394,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,常青树裤XL,\N,5930,567,10片,常青树,0,23,1,23
7613394,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T常青树裤XL,\N,5930,567,10片,常青树,0,23,1,23
7613395,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,外科纱布敷料(无菌纱布块),\N,6972603180554,鲁械注准20162640396,8cm*10cm*8层*5片,曹县华鲁卫生材料有限公司,0,2.83,5,11.5
7613396,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T远甜蒲公英茶,\N,518,631,100g,亳州市,0,9,1,9
7613398,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,药都八方酸枣仁茯苓百合茶,\N,6970638124369,852,120g,亳州市,0,24,2,48
7613398,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T药都八方酸枣仁茯苓百合茶,\N,6970638124369,852,120g,亳州市,0,24,2,48
7613399,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T药都八方小吊梨汤,\N,478,623,150g,亳州市,0,24,3,72
7613399,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,药都八方小吊梨汤,\N,478,623,150g,亳州市,0,24,2,48
7613400,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T远甜山楂片,\N,6931558600593,SC11434160208248,80g,亳州市,0,14,1,14
7613401,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,远甜胖大海甘草茶,\N,6945982301117,SC11434161105596,100g,亳州八方饮品有限公司,0,8,1,8
7613402,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T花御颜玫瑰花桑葚茶,\N,6945982300967,SC11434161105596,140g,亳州八方饮品有限公司,0,28,1,28
7613403,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,甘草片(代用茶),\N,6945982301018,SC11434161105596,70g,亳州八方饮品有限公司,0,16,2,32
7613404,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,远甜陈皮,\N,925,760,60g,亳州,0,12,3,36
7613405,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,药都八方胖大海菊花陈皮茶,\N,6970638122938,410,120g,亳州,0,24,2,48
7613406,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T药都八方玫瑰茄枸杞菊花茶,\N,438,761,120g,亳州,0,24,2,48
7613407,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,药都八方淡竹叶,\N,753,521,25g,亳州,0,6,2,12
7613407,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T药都八方淡竹叶,\N,753,521,25g,亳州,0,6,3,18
7613408,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,花御颜金银花蒲公英茶,\N,890,256,160g,亳州,0,24,2,48
7613409,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,波斯猫卫生纸1000千克,\N,35896,36452,10斤,波斯猫,0,39.9,1,39.9
7613413,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,舒肤佳香皂,\N,0,Q/GZBJ8 Ⅱ型,115g,宝洁（中国）营销有限公司,0,4,6,24
7613414,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T飘柔洗发露（家庭护理）,\N,0,粤妆20160024,400ml,宝洁（中国）营销有限公司,0,17,1,17
7613417,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,百合康蓝莓叶黄素胡萝卜素软胶囊,\N,023,6598,0.3*60粒,百合康,0,52.67,8,415
7613417,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T百合康蓝莓叶黄素胡萝卜素软胶囊,\N,023,6598,0.3*60粒,百合康,0,29.5,1,29.5
7613418,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,奥洛菲牙刷,\N,8630,4623,支,奥洛菲,0,4,2,8
7613418,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T奥洛菲牙刷,\N,8630,4623,支,奥洛菲,0,4,14,56
7613421,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,百维奇维生素C咀嚼片(针叶樱桃味),\N,6971367021264,食健备G201934002104,45g(0.5g*90片),安徽育生堂药业有限公司,0,24,9,118
7613422,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T穴位压力刺激贴（关相龙）,\N,5789,5302,4贴,安徽赛诺瑞博有限公司,0,14,18,252
7613424,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,胖大海清凉糖,\N,6940726905446,SC10634121105145,40g(2g*20粒),安徽福来生物医药有限公司,0,0.88,16,19
7613425,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,全四爱湿巾,\N,021,054,10*1,024,0,19.9,0.1,1.99
7613426,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,惠普生~富莱欣叶黄素越橘软胶囊,\N,6936499415534,国食健字G20150565,500mg*60粒,南宁市高新区科园西十路十九号,0,146.57,8,1164
7613426,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T惠普生~富莱欣叶黄素越橘软胶囊,\N,6936499415534,国食健字G20150565,500mg*60粒,南宁市高新区科园西十路十九号,0,84,2,168
7613469,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,敖东减肥贴,\N,\N,吉卫健用字2021019号,1贴,吉林敖东生物科技股份有限公司,0,67.2,2,134.4
7613469,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T敖东减肥贴,\N,\N,吉卫健用字2021019号,1贴,吉林敖东生物科技股份有限公司,0,65,5,325
7613496,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,图灵暖贴,\N,\N,鲁青械备20190518号,10片,青岛图灵生物工程有限公司,0,2,351,702
7613496,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T图灵暖贴,\N,\N,鲁青械备20190518号,10片,青岛图灵生物工程有限公司,0,2,94,188
7613503,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,75%酒精消毒液（喷剂）,\N,\N,鲁卫消证字（2017）第130,100ml,山东荣河消毒科技有限公司,0,4,19,76
7613506,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,酒精喷剂,\N,\N,鲁卫消证字2017第1309,100ml,山东倬健医疗科技有限公司,0,4.33,7,30
7613512,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,大桥压力绷带,\N,\N,冀石械备20170021号,L10护膝,石家庄大桥医疗器械有限公司,0,45,1,45
7613512,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T大桥压力绷带,\N,\N,冀石械备20170021号,L10护膝,石家庄大桥医疗器械有限公司,0,45,4,180
7613529,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,韦达普锌维生素B1维生素B6口服液,\N,\N,食健备G202237000801,100ml,威海百合生物科技股份有限公司,0,128,1,128
7613530,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,韦达普铁维生素B6维生素B12口服液,\N,\N,食健备G202237000995,100ml,威海百合生物科技有限公司,0,133,1,133
7613748,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,坐便椅-中级,\N,(空白),(空白),中级,空值,0,71.5,2,143
7613748,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T坐便椅-中级,\N,(空白),(空白),中级,空值,0,52.6,5,263
7613749,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T坐便椅-高级,\N,(空白),(空白),高级一个,空值,0,128,1,128
7613749,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,坐便椅-高级,\N,(空白),(空白),高级一个,空值,0,121.6,2,243.2
7613751,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T足立爽-鞋垫,\N,6953799500012,(空白),1双,包头市奥健贸易有限公司,0,9,6,52
7613752,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,自发热护膝,\N,(空白),(空白),1个,河北帮德医疗器械有限责任公司,0,29.1,4,116.4
7613752,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T自发热护膝,\N,(空白),(空白),1个,河北帮德医疗器械有限责任公司,0,25,3,75
7613753,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T竹炭远红外护膝,\N,6940393580083,(空白),2支,江都区永和健身用品厂,0,10.5,2,21
7613753,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,竹炭远红外护膝,\N,6940393580083,(空白),2支,江都区永和健身用品厂,0,10,1,10
7613757,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,正红抑菌油,\N,6922097702510,闵卫消证字（2014）第0017号,"每瓶装6.5g,16g",福建太平洋制药有限公司,0,3.65,2,7.3
7613761,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,枣花蜂蜜,\N,6926225501778,SC12636092310257,1000克,江西上高县华侨蜂产品有限责任公司,0,59.27,12,713.2
7613763,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,远红外止痛贴,\N,6952716480628,渝械注准20202090121,4贴,重庆正仁医疗器械有限公司,0,8,1,8
7613765,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T远红外磁疗贴,\N,6974205020627,吉械注准20232090228,4贴,吉林敖东生物科技股份有限公司,0,35.64,11,395.31
7613765,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,远红外磁疗贴,\N,6974205020627,吉械注准20232090228,4贴,吉林敖东生物科技股份有限公司,0,35.29,8,285
7613767,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T鱼跃压缩空气式雾化器,\N,(空白),苏械注准20162260236,403D,江苏鱼跃医疗设备股份有限公司,0,280,1,280
7613768,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,鱼油软胶囊,\N,6953339906458,食健备G20212210195,1g*60粒,吉林敖东健康科技有限公司,0,109.24,15,1538.4
7613768,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T鱼油软胶囊,\N,6953339906458,食健备G20212210195,1g*60粒,吉林敖东健康科技有限公司,0,74.19,20,1484.6
7613769,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T由姿堂-穴位压力刺激贴（自然黑色）,\N,6970120196850,鲁济械备20220585号,100*120mm*5片+100ml*2瓶,济南尚润通达复合材料有限公司,0,16.13,3,48.4
7613770,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T由姿堂-穴位压力刺激贴（冷棕色）,\N,6970120196850,鲁济械备20220585号,100*120mm*5片+100ml*2,济南尚润通达复合材料有限公司,0,22.55,2,45.1
7613771,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T益生菌软糖（草莓味）,\N,6924546001380,SC11344190005110,105g,东莞亿智食品有限公司,0,14.26,12,170.38
7613771,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,益生菌软糖（草莓味）,\N,6924546001380,SC11344190005110,105g,东莞亿智食品有限公司,0,13.94,49,673.1
7613772,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,益生菌软糖,\N,6924546009713,SC11344190005110,95g,东莞亿智食品有限公司,0,11.97,14,154.2
7613773,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,益生菌固体饮料,\N,6971173778468,SC100636098211517,3g*30袋,江西众腾健康产业有限公司,0,180.56,7,1263.9
7613773,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T益生菌固体饮料,\N,6971173778468,SC100636098211517,3g*30袋,江西众腾健康产业有限公司,0,44.6,3,99.2
7613774,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,益母草暖身贴,\N,6972283830213,Q/JNKY010-2019,10片,山东艾久医疗器械有限公司,0,14.28,4,57.1
7613774,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T益母草暖身贴,\N,6972283830213,Q/JNKY010-2019,10片,山东艾久医疗器械有限公司,0,12.38,4,49.5
7613777,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T亿方拔罐器 手拧式,\N,6933857800018,吉延州械备20170002号,YFC-12 手,延边亿方实业有限公司,0,41,2,82
7613779,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用外科口罩,\N,6970237412461,赣械注准20202140043,17.5cm*9.5cm*10个/包,江西维德医疗健康管理有限公司,0,2.53,331,829.4
7613779,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T医用外科口罩,\N,6970237412461,赣械注准20202140043,17.5cm*9.5cm*10个/包,江西维德医疗健康管理有限公司,0,2.47,26,64.5
7613780,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用外科口罩,\N,6973203070092,粤械注准20202141311,1个,广东名立医疗科技有限公司,0,0.48,14,6.5
7613782,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,医用退热贴,\N,6956302900255,赣吉械备20170008号,4贴,江西豫章药业有限公司,0,13,5,65
